frame_number,timestamp,left_heel_x,left_heel_y,left_heel_confidence,left_heel_usable,right_heel_x,right_heel_y,right_heel_confidence,right_heel_usable,left_step_detected,right_step_detected
196,6.533333333333333,0.7420030236244202,0.7782455682754517,0.9669929146766663,True,0.690833568572998,0.8527394533157349,0.9390872120857239,True,False,False
197,6.566666666666666,0.7379772663116455,0.7792928218841553,0.9666513204574585,True,0.690459132194519,0.8546313047409058,0.9341552257537842,True,False,False
198,6.6,0.731801450252533,0.7870734930038452,0.9662103652954102,True,0.6935423016548157,0.8525089025497437,0.9211932420730591,True,False,False
199,6.633333333333334,0.7225532531738281,0.8029869198799133,0.9657590985298157,True,0.7002490758895874,0.8441463112831116,0.9064414501190186,True,False,False
200,6.666666666666667,0.7212196588516235,0.8072881102561951,0.9647170305252075,True,0.7012491822242737,0.8420485258102417,0.8903101682662964,True,False,False
201,6.7,0.7114270925521851,0.8269320130348206,0.9656521081924438,True,0.7051027417182922,0.843198299407959,0.8871307969093323,True,False,False
202,6.733333333333333,0.7055695056915283,0.8386470079421997,0.9658257365226746,True,0.7075523138046265,0.8488726019859314,0.8863565921783447,True,False,False
203,6.766666666666667,0.6978941559791565,0.8422898650169373,0.9674946665763855,True,0.7110344767570496,0.8503444790840149,0.8917087912559509,True,False,False
204,6.8,0.687591552734375,0.8455360531806946,0.9688803553581238,True,0.7156752943992615,0.8574439287185669,0.8959284424781799,True,False,True
205,6.833333333333333,0.6782599091529846,0.8518593311309814,0.9701986908912659,True,0.721161425113678,0.8612337708473206,0.899025022983551,True,False,False
206,6.866666666666666,0.6774394512176514,0.8515759706497192,0.9715526700019836,True,0.7225978374481201,0.8622527718544006,0.9033896923065186,True,False,False
207,6.9,0.6647971868515015,0.8562325835227966,0.9731388688087463,True,0.7270603179931641,0.861433744430542,0.9083390235900879,True,False,False
208,6.933333333333334,0.6511324048042297,0.8638532161712646,0.9736330509185791,True,0.7321586608886719,0.8609737157821655,0.9104036092758179,True,False,False
209,6.966666666666667,0.6411831378936768,0.8666253685951233,0.973236620426178,True,0.7353447675704956,0.8613139986991882,0.9097987413406372,True,False,False
210,7.0,0.6326212882995605,0.8671780228614807,0.9723942875862122,True,0.7385482788085938,0.8610612154006958,0.9094410538673401,True,False,False
211,7.033333333333333,0.6268088221549988,0.8673966526985168,0.97245854139328,True,0.7419809699058533,0.8608765006065369,0.909148633480072,True,False,False
212,7.066666666666666,0.6257976293563843,0.8677414655685425,0.9721505045890808,True,0.7427845001220703,0.8608129620552063,0.9088026285171509,True,False,False
213,7.1,0.6238909363746643,0.8677900433540344,0.9720912575721741,True,0.7455450296401978,0.8606923818588257,0.9099650382995605,True,False,False
214,7.133333333333334,0.6248306632041931,0.8693984150886536,0.9726364016532898,True,0.7496500611305237,0.860065758228302,0.9126418828964233,True,False,False
215,7.166666666666667,0.6268381476402283,0.871161937713623,0.9730315804481506,True,0.7539533972740173,0.8586552143096924,0.9143410325050354,True,False,False
216,7.2,0.6302343606948853,0.8719369769096375,0.9727460145950317,True,0.7578373551368713,0.8576482534408569,0.9137202501296997,True,False,False
217,7.233333333333333,0.632919192314148,0.870814859867096,0.9725862741470337,True,0.7609771490097046,0.8515162467956543,0.9135660529136658,True,False,False
218,7.266666666666667,0.6339686512947083,0.8704001307487488,0.9724127650260925,True,0.7617979645729065,0.8492348790168762,0.9131903052330017,True,False,False
219,7.3,0.6349899172782898,0.870083749294281,0.9723801612854004,True,0.7635152339935303,0.8447461724281311,0.9135139584541321,True,False,False
220,7.333333333333333,0.6350892782211304,0.8696669340133667,0.9728906750679016,True,0.7646196484565735,0.8401025533676147,0.9161525964736938,True,False,False
221,7.366666666666666,0.6401179432868958,0.8693739771842957,0.9739633798599243,True,0.76534104347229,0.8334181904792786,0.9201081991195679,True,False,False
222,7.4,0.6469500064849854,0.8693802356719971,0.9755475521087646,True,0.7643264532089233,0.8212615251541138,0.9250395894050598,True,False,False
223,7.433333333333334,0.6530311703681946,0.8689543604850769,0.9769555330276489,True,0.7629210948944092,0.8122038245201111,0.9299124479293823,True,False,False
224,7.466666666666667,0.6545979380607605,0.8687365651130676,0.9782578349113464,True,0.762286901473999,0.8108372092247009,0.9343897104263306,True,False,False
225,7.5,0.6580899953842163,0.8687087297439575,0.9795811176300049,True,0.7627854943275452,0.8024836182594299,0.9383246302604675,True,False,False
226,7.533333333333333,0.6617674231529236,0.8679522275924683,0.980867326259613,True,0.7623081803321838,0.7932331562042236,0.9421491026878357,True,False,False
227,7.566666666666666,0.6645345091819763,0.8678780794143677,0.9809768199920654,True,0.7585561871528625,0.7889932990074158,0.9440456628799438,True,False,False
228,7.6,0.6676609516143799,0.8668781518936157,0.9807974100112915,True,0.750485360622406,0.7863677740097046,0.9443925023078918,True,False,False
229,7.633333333333334,0.6718108654022217,0.86687171459198,0.9801251292228699,True,0.7464405298233032,0.7824262380599976,0.9455019235610962,True,False,False
230,7.666666666666667,0.6724386811256409,0.8668848276138306,0.9794716238975525,True,0.7450693249702454,0.7797501087188721,0.946689248085022,True,False,False
231,7.7,0.6784371137619019,0.8682490587234497,0.9783065915107727,True,0.7436935901641846,0.7736291289329529,0.9476368427276611,True,False,False
232,7.733333333333333,0.6821008920669556,0.868321418762207,0.9773975014686584,True,0.7423703670501709,0.7733752727508545,0.9494341015815735,True,False,False
233,7.766666666666667,0.6899901032447815,0.8696443438529968,0.9745265245437622,True,0.7382283806800842,0.7702873349189758,0.9490276575088501,True,False,False
234,7.8,0.6922672986984253,0.8705795407295227,0.9718735218048096,True,0.7353085279464722,0.7693787217140198,0.9485272169113159,True,False,False
235,7.833333333333333,0.6979689002037048,0.8717666268348694,0.9658395648002625,True,0.7281591296195984,0.7723002433776855,0.9399582743644714,True,False,False
236,7.866666666666666,0.6991275548934937,0.8725531697273254,0.9604570269584656,True,0.7268874645233154,0.7733922004699707,0.9323807954788208,True,False,False
237,7.9,0.7035152316093445,0.8715445399284363,0.9505321979522705,True,0.7174181342124939,0.8044562339782715,0.9231037497520447,True,False,False
238,7.933333333333334,0.707929253578186,0.8705025911331177,0.9470527768135071,True,0.7052520513534546,0.8398701548576355,0.9177643656730652,True,False,False
239,7.966666666666667,0.7103391289710999,0.8684061169624329,0.9450679421424866,True,0.7037233114242554,0.851987898349762,0.9144269824028015,True,False,False
240,8.0,0.7137856483459473,0.8683884739875793,0.9431912899017334,True,0.700558066368103,0.8569649457931519,0.9136867523193359,True,False,False
241,8.033333333333333,0.7202966213226318,0.8701168894767761,0.9428396821022034,True,0.6877634525299072,0.8569458723068237,0.9146787524223328,True,False,False
242,8.066666666666666,0.7208470106124878,0.8707035779953003,0.9423934817314148,True,0.6888961791992188,0.8586481213569641,0.9155517220497131,True,False,False
243,8.1,0.7261235117912292,0.872469425201416,0.9434210062026978,True,0.6735517382621765,0.8597573041915894,0.9182416200637817,True,False,False
244,8.133333333333333,0.7308859825134277,0.8730984330177307,0.9455398321151733,True,0.6584597826004028,0.8648659586906433,0.9222816824913025,True,False,False
245,8.166666666666666,0.7337120175361633,0.8752487301826477,0.947460412979126,True,0.6466566324234009,0.8691121339797974,0.926552414894104,True,False,False
246,8.2,0.7368338108062744,0.8755359053611755,0.9494026899337769,True,0.6380324363708496,0.8738305568695068,0.9302371740341187,True,False,False
247,8.233333333333333,0.7410517930984497,0.8753653168678284,0.951309084892273,True,0.6284929513931274,0.8790502548217773,0.9337671399116516,True,False,False
248,8.266666666666667,0.7412741780281067,0.8754181265830994,0.9528911709785461,True,0.6282564401626587,0.8807497620582581,0.9367455244064331,True,False,False
249,8.3,0.7456767559051514,0.875698447227478,0.9544724822044373,True,0.6179909110069275,0.8837507367134094,0.9391534924507141,True,False,False
250,8.333333333333334,0.7515343427658081,0.8756263256072998,0.9560539722442627,True,0.6105458736419678,0.8833529949188232,0.9411458969116211,True,False,False
251,8.366666666666667,0.7562597393989563,0.8755756616592407,0.9578364491462708,True,0.606575071811676,0.8837931156158447,0.9430959820747375,True,False,False
252,8.4,0.7615014910697937,0.8753939867019653,0.9593489766120911,True,0.6072125434875488,0.8848776817321777,0.9453345537185669,True,False,False
253,8.433333333333334,0.7663722038269043,0.8739847540855408,0.9607658386230469,True,0.6100713014602661,0.8861616253852844,0.9474026560783386,True,False,False
254,8.466666666666667,0.7674448490142822,0.8726446032524109,0.9617729783058167,True,0.610072910785675,0.8857842683792114,0.9490179419517517,True,False,False
255,8.5,0.7697772979736328,0.867688000202179,0.9626768827438354,True,0.6128840446472168,0.8873656988143921,0.9505122900009155,True,False,False
256,8.533333333333333,0.7715405821800232,0.8605879545211792,0.9640588164329529,True,0.6157323122024536,0.8873521685600281,0.9520982503890991,True,False,False
257,8.566666666666666,0.7730708122253418,0.8524996042251587,0.965654730796814,True,0.6173706650733948,0.8863294720649719,0.9537461996078491,True,False,False
258,8.6,0.7740778923034668,0.8438760042190552,0.9667150974273682,True,0.6215299367904663,0.8856928944587708,0.9554206132888794,True,False,False
259,8.633333333333333,0.7737212181091309,0.8318432569503784,0.9675118327140808,True,0.6261724233627319,0.8853844404220581,0.957099974155426,True,False,False
260,8.666666666666666,0.7732576727867126,0.8289823532104492,0.9681223630905151,True,0.6273505687713623,0.8851216435432434,0.9583881497383118,True,False,False
261,8.7,0.7725765109062195,0.8240023255348206,0.9690220952033997,True,0.6302347183227539,0.8845499157905579,0.9597834348678589,True,False,False
262,8.733333333333333,0.7715964317321777,0.8120753169059753,0.9700992107391357,True,0.634507954120636,0.8843124508857727,0.9608333110809326,True,False,False
263,8.766666666666667,0.7682754993438721,0.8040924072265625,0.9706725478172302,True,0.6391072273254395,0.8835079073905945,0.9612260460853577,True,False,False
264,8.8,0.7651192545890808,0.7963945865631104,0.9707196950912476,True,0.6423494219779968,0.8827561140060425,0.961789071559906,True,False,False
265,8.833333333333334,0.7615106701850891,0.7916497588157654,0.9711653590202332,True,0.6463920474052429,0.8824651837348938,0.9609111547470093,True,False,False
266,8.866666666666667,0.7595868110656738,0.7910677194595337,0.9716347455978394,True,0.6486285924911499,0.8823298215866089,0.960792601108551,True,False,False
267,8.9,0.7556204199790955,0.7913216352462769,0.9719498753547668,True,0.6523869037628174,0.8822470307350159,0.9578502178192139,True,False,False
268,8.933333333333334,0.7465697526931763,0.7920360565185547,0.9718454480171204,True,0.6564328670501709,0.8820322751998901,0.9520875811576843,True,False,False
269,8.966666666666667,0.7391108870506287,0.7915146946907043,0.9717065691947937,True,0.6598548293113708,0.8809232115745544,0.9447484612464905,True,False,False
270,9.0,0.7330460548400879,0.7941718101501465,0.9715821743011475,True,0.6657235026359558,0.8809126019477844,0.9379011988639832,True,False,False
271,9.033333333333333,0.7282369136810303,0.7960033416748047,0.9716394543647766,True,0.6700624823570251,0.8808882832527161,0.9321036338806152,True,False,False
272,9.066666666666666,0.7269014120101929,0.7970674633979797,0.9715982675552368,True,0.670924961566925,0.8805030584335327,0.9253490567207336,True,False,False
273,9.1,0.7227491140365601,0.8015929460525513,0.9705043435096741,True,0.675499677658081,0.880445659160614,0.9174447059631348,True,False,False
274,9.133333333333333,0.7100169658660889,0.81294846534729,0.9680600762367249,True,0.6803820729255676,0.8728680610656738,0.8993919491767883,True,False,False
275,9.166666666666666,0.700397789478302,0.8355506062507629,0.9669681787490845,True,0.6871830821037292,0.8703995943069458,0.8867301940917969,True,False,False
276,9.2,0.6912062168121338,0.8572003841400146,0.9672715663909912,True,0.6888939738273621,0.8706206679344177,0.8811750411987305,True,False,False
277,9.233333333333333,0.6852996349334717,0.8606924414634705,0.9685849547386169,True,0.6923771500587463,0.871074914932251,0.8858148455619812,True,False,False
278,9.266666666666667,0.6846106052398682,0.8614481687545776,0.9699559211730957,True,0.693113386631012,0.8713779449462891,0.8904756903648376,True,False,False
279,9.3,0.6744675636291504,0.8644288182258606,0.9715539216995239,True,0.6937718987464905,0.8734710216522217,0.8959061503410339,True,False,False
280,9.333333333333334,0.6600282788276672,0.8651547431945801,0.9728221297264099,True,0.6972484588623047,0.8757491111755371,0.8997913002967834,True,False,False
281,9.366666666666667,0.6445527672767639,0.8741511106491089,0.9735487699508667,True,0.7044956088066101,0.8787049055099487,0.9031861424446106,True,False,False
282,9.4,0.6282443404197693,0.8804381489753723,0.9733533263206482,True,0.7120432257652283,0.8812891840934753,0.9051395654678345,True,False,False
283,9.433333333333334,0.6181401014328003,0.8846538662910461,0.9726595282554626,True,0.7156856060028076,0.8814289569854736,0.9045388698577881,True,False,False
284,9.466666666666667,0.6182231307029724,0.8852063417434692,0.9716708064079285,True,0.7160729169845581,0.8814391493797302,0.9023531675338745,True,False,False
285,9.5,0.6061734557151794,0.8895310163497925,0.9704750180244446,True,0.7182027697563171,0.8813118934631348,0.8996355533599854,True,False,False
286,9.533333333333333,0.5953949689865112,0.8901641964912415,0.9702200889587402,True,0.7222659587860107,0.8805581331253052,0.8992534279823303,True,False,False
287,9.566666666666666,0.5874491333961487,0.8903703093528748,0.9704935550689697,True,0.7261643409729004,0.8788354396820068,0.9003732204437256,True,False,False
288,9.6,0.5859296321868896,0.8885360956192017,0.971147894859314,True,0.72899329662323,0.8759368062019348,0.9026706218719482,True,False,False
289,9.633333333333333,0.5874214768409729,0.8899973034858704,0.9715085029602051,True,0.7319978475570679,0.8730342984199524,0.9039937853813171,True,False,False
290,9.666666666666666,0.5875573754310608,0.8900769948959351,0.9715182185173035,True,0.7326377034187317,0.8716317415237427,0.9049084186553955,True,False,False
291,9.7,0.5905377864837646,0.8901596069335938,0.9708684086799622,True,0.7367400527000427,0.869962751865387,0.9043298959732056,True,False,False
292,9.733333333333333,0.5923420786857605,0.8908408880233765,0.970111072063446,True,0.7409668564796448,0.8642820715904236,0.9024233222007751,True,False,False
293,9.766666666666667,0.5950217843055725,0.8903349041938782,0.9704884886741638,True,0.7448074817657471,0.856712818145752,0.9031904339790344,True,False,False
294,9.8,0.597057580947876,0.8897916078567505,0.9711962938308716,True,0.7467697858810425,0.8499082922935486,0.9045775532722473,True,False,False
295,9.833333333333334,0.6004565954208374,0.8896819949150085,0.9719928503036499,True,0.7475681900978088,0.8413211107254028,0.9065383672714233,True,False,False
296,9.866666666666667,0.6022912263870239,0.8895565867424011,0.9725244045257568,True,0.7472643256187439,0.8397783041000366,0.908317506313324,True,False,False
297,9.9,0.6061895489692688,0.8887374997138977,0.9732286930084229,True,0.7471293807029724,0.8312382102012634,0.9112333655357361,True,False,False
298,9.933333333333334,0.6120223999023438,0.8878584504127502,0.9741165041923523,True,0.7452538013458252,0.8203243017196655,0.913741409778595,True,False,False
299,9.966666666666667,0.6167390942573547,0.8870784044265747,0.9748446941375732,True,0.743869423866272,0.8100069761276245,0.9166959524154663,True,False,False
300,10.0,0.6213645339012146,0.8855509161949158,0.9757016897201538,True,0.7388433218002319,0.8013917803764343,0.9194756746292114,True,False,False
301,10.033333333333333,0.6269347667694092,0.8831549286842346,0.976477861404419,True,0.7327839732170105,0.795570433139801,0.9218048453330994,True,False,False
302,10.066666666666666,0.6277705430984497,0.8821040987968445,0.9770591259002686,True,0.7303521633148193,0.7963681221008301,0.9233151078224182,True,False,False
303,10.1,0.6300709247589111,0.8811066150665283,0.9772772789001465,True,0.7266372442245483,0.7906915545463562,0.9252261519432068,True,False,False
304,10.133333333333333,0.6341210603713989,0.8796005249023438,0.9779939651489258,True,0.7179691195487976,0.7880892753601074,0.926406741142273,True,False,False
305,10.166666666666666,0.6386651396751404,0.8782233595848083,0.9782018661499023,True,0.7144064903259277,0.7844522595405579,0.9292345643043518,True,False,False
306,10.2,0.6437680125236511,0.8768656253814697,0.9780211448669434,True,0.7112176418304443,0.7814788818359375,0.9317532777786255,True,False,False
307,10.233333333333333,0.6494819521903992,0.8766740560531616,0.977505087852478,True,0.7071025967597961,0.7743578553199768,0.9339540004730225,True,False,False
308,10.266666666666667,0.6501206755638123,0.8765102028846741,0.9771016836166382,True,0.7056031823158264,0.7743894457817078,0.936130702495575,True,False,False
309,10.3,0.6550213694572449,0.8764880895614624,0.9759476184844971,True,0.7013775110244751,0.7762466073036194,0.9375439286231995,True,False,False
310,10.333333333333334,0.658043622970581,0.8768377900123596,0.9732717275619507,True,0.6936867237091064,0.7791468501091003,0.936160683631897,True,False,False
311,10.366666666666667,0.6624516844749451,0.8763603568077087,0.9667907357215881,True,0.6802902817726135,0.7808884382247925,0.9237337708473206,True,False,False
312,10.4,0.6667824387550354,0.8755875825881958,0.9609808921813965,True,0.6687896847724915,0.8349313735961914,0.9089154005050659,True,False,False
313,10.433333333333334,0.6714436411857605,0.8744473457336426,0.9592849016189575,True,0.6608997583389282,0.8480142951011658,0.9070293307304382,True,False,False
314,10.466666666666667,0.6721392273902893,0.8736686110496521,0.9578418731689453,True,0.6602044105529785,0.8510525226593018,0.905149519443512,True,False,False
315,10.5,0.6744643449783325,0.8736804723739624,0.9573708772659302,True,0.6537172198295593,0.8496059775352478,0.9062469601631165,True,False,False
316,10.533333333333333,0.6773399114608765,0.8737038969993591,0.9564751982688904,True,0.6399184465408325,0.85407954454422,0.9052209258079529,True,False,False
317,10.566666666666666,0.686074435710907,0.8749034404754639,0.9564288854598999,True,0.6278380751609802,0.8541202545166016,0.9071274995803833,True,False,False
318,10.6,0.6925065517425537,0.8759769797325134,0.956606388092041,True,0.610714316368103,0.8638648390769958,0.9101340174674988,True,False,False
319,10.633333333333333,0.6962680220603943,0.8769602179527283,0.9567121863365173,True,0.6029332876205444,0.8717442154884338,0.913199245929718,True,False,False
320,10.666666666666666,0.6968128085136414,0.877417802810669,0.9561862945556641,True,0.6021212935447693,0.8738628625869751,0.9153018593788147,True,False,False
321,10.7,0.6979814171791077,0.8789387345314026,0.9562898278236389,True,0.5925824642181396,0.8808109164237976,0.9177258610725403,True,False,False
